OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,C_METHOD,OBJECTIVE,GIS_ACRES,COMMENTS,COMPLEX_NAME,COMPLEX_INCNUM,IRWINID,FIRE_NUM,DECADES,Shape__Area,Shape__Length
21586,2020,CA,CDF,AEU,MURPHY FIRE,00024956,8/17/2020 12:00:00 AM,8/17/2020 12:00:00 AM,11,1,1,13.25112,,,,,,2020,88455.00390625,1534.42229322331
21587,2020,CA,CDF,AEU,COPPER FIRE,00029600,9/30/2020 12:00:00 AM,9/30/2020 12:00:00 AM,3,1,1,46.58341,,,,,,2020,308142.91015625,3134.08453331294
21588,2020,CA,CDF,AEU,CAMERON FIRE,00031579,10/18/2020 12:00:00 AM,10/18/2020 12:00:00 AM,10,1,1,14.42604,,,,,,2020,95882.97265625,2402.69016742963
21589,2020,CA,CDF,AEU,LIBERTY FIRE,00017224,6/17/2020 12:00:00 AM,6/17/2020 12:00:00 AM,5,1,1,88.69255,,,,,,2020,582787.0078125,6146.40818299476
21590,2020,CA,CDF,AEU,LAMBERT FIRE,00030112,10/4/2020 12:00:00 AM,10/4/2020 12:00:00 AM,9,1,1,21.81627,,,,,,2020,144216.94921875,1873.86696652343
21591,2020,CA,CDF,BEU,CROSS,00004975,10/7/2020 12:00:00 AM,10/7/2020 12:00:00 AM,2,1,1,24.49597,"Grass fire
",,,,,2020,151625.8359375,2109.64549140744
21592,2020,CA,CDF,BEU,BROWN,00004730,9/22/2020 12:00:00 AM,9/23/2020 12:00:00 AM,11,1,1,18.3533,"Grass fire
",,,,,2020,116118.16015625,1399.69305050089
21593,2020,CA,CDF,BEU,BOOMER,00003228,7/4/2020 12:00:00 AM,7/5/2020 12:00:00 AM,14,1,1,10.92989,"Brush or brush-and-grass mixture fire
",,,,,2020,69080.4765625,1436.73006419566
21594,2020,CA,CDF,BEU,BRADLEY,00002699,6/8/2020 12:00:00 AM,6/9/2020 12:00:00 AM,2,1,1,230.3548,"Grass fire
",,,,,2020,1424371.15234375,5835.15003699961
21595,2020,CA,CDF,BEU,CARMEL,00004081,8/18/2020 12:00:00 AM,9/6/2020 12:00:00 AM,10,7,1,6996.944,"Brush or brush-and-grass mixture fire
",,,,,2020,43813350.5039063,55600.12331822
21596,2020,CA,CDF,BEU,COPPERHEAD,00005318,10/26/2020 12:00:00 AM,10/26/2020 12:00:00 AM,2,1,1,22.66812,"Brush or brush-and-grass mixture fire
",,,,,2020,139948.171875,1915.84854178667
21597,2020,CA,CDF,BEU,CIRCLE,00004978,10/7/2020 12:00:00 AM,10/8/2020 12:00:00 AM,8,1,1,32.20207,Brush or brush-and-grass mixture fire,,,,,2020,200531.37890625,2582.13548687018
21598,2020,CA,CDF,BEU,COYOTE,00003441,7/15/2020 12:00:00 AM,7/18/2020 12:00:00 AM,14,1,1,1485.075,"Brush or brush-and-grass mixture fire
",,,,,2020,9360859.671875,16996.4970121807
21599,2020,CA,CDF,BEU,FRUDDEN,00002608,6/3/2020 12:00:00 AM,6/4/2020 12:00:00 AM,14,1,1,43.21143,"Grass fire
",,,,,2020,267048.33984375,2652.84524639272
21600,2020,CA,CDF,BEU,JOHNSON,00003810,8/4/2020 12:00:00 AM,8/5/2020 12:00:00 AM,14,1,1,39.91976,"Forest, woods or wildland fire (timber)
",,,,,2020,250837.09375,2822.62352539148
21601,2020,CA,CDF,BEU,JULIUS,00002280,5/17/2020 12:00:00 AM,5/17/2020 12:00:00 AM,11,1,1,21.76851,	Grass fire,,,,,2020,135336.3046875,2165.33436764987
21602,2020,CA,CDF,BEU,METZ,00002404,5/24/2020 12:00:00 AM,5/24/2020 12:00:00 AM,2,1,1,33.09181,"Brush or brush-and-grass mixture fire
",,,,,2020,207268.6953125,3239.20552422538
21603,2020,CA,CDF,BEU,RICO,00002986,6/22/2020 12:00:00 AM,6/23/2020 12:00:00 AM,11,1,1,338.1396,"Grass fire
",,,,,2020,2094725.046875,7785.79956099929
21604,2020,CA,CDF,BEU,RIVER,00004024,8/16/2020 12:00:00 AM,9/4/2020 12:00:00 AM,1,7,1,50213.82,"Brush or brush-and-grass mixture fire
",,,,,2020,314948093.957031,188233.155878169
21605,2020,CA,CDF,BEU,VISTA,00002966,6/21/2020 12:00:00 AM,6/22/2020 12:00:00 AM,11,1,1,27.80219,"Grass fire
",,,,,2020,176097.05859375,2666.98628310059
21606,2020,CA,CDF,BEU,STAGE,00002963,6/21/2020 12:00:00 AM,6/22/2020 12:00:00 AM,7,1,1,51.16013,"Brush or brush-and-grass mixture fire
",,,,,2020,322586.078125,3336.97262976126
21607,2020,CA,CDF,BEU,BITTERWATER,00002677,6/7/2020 12:00:00 AM,6/8/2020 12:00:00 AM,11,1,1,210.5436,"Grass fire
",,,,,2020,1313615.35546875,6469.82106210411
21608,2020,CA,CDF,BEU,BITTER,00002847,6/16/2020 12:00:00 AM,6/20/2020 12:00:00 AM,10,1,1,895.4044,"Brush or brush-and-grass mixture fire
",,,,,2020,5605739.77734375,12797.6740050256
21609,2020,CA,CDF,BEU,HUNTER,00002957,6/21/2020 12:00:00 AM,6/25/2020 12:00:00 AM,4,1,1,194.558,"Brush or brush-and-grass mixture fire
",,,,,2020,1201839.72265625,6820.75933013876
21610,2020,CA,CCO,VNC,HOLSER,00066767,8/17/2020 12:00:00 AM,8/22/2020 12:00:00 AM,14,7,1,2188.634,,,,,,2020,13059172.328125,19186.8294309377
21611,2020,CA,CCO,VNC,LIME,00045754,6/10/2020 12:00:00 AM,6/17/2020 12:00:00 AM,14,7,1,802.5537,,,,,,2020,4788548.14453125,13860.1064982586
21612,2020,CA,CCO,VNC,ELIZABETH,00045530,6/10/2020 12:00:00 AM,6/13/2020 12:00:00 AM,14,6,1,298.9597,More confident sketch reference to AVL,,,,,2020,1778128.5859375,6564.64020703507
21613,2020,CA,CCO,VNC,PERKIN,00102739,12/8/2020 12:00:00 AM,12/11/2020 12:00:00 AM,14,7,1,39.82645,,,,,,2020,236398.92578125,2695.47456642105
21614,2020,CA,CCO,VNC,MEDIO,00070334,8/28/2020 12:00:00 AM,8/28/2020 12:00:00 AM,14,7,1,16.061,,,,,,2020,95454.09765625,1272.47214888137
21616,2020,CA,CDF,SCU,SCU COMPLEX,00005740,8/16/2020 12:00:00 AM,9/11/2020 12:00:00 AM,1,2,1,396824.5,,SCU COMPLEX,00005740,,,2020,2545883718.76563,634336.338845716
21617,2020,CA,CDF,SCU,PARK,00004669,7/4/2020 12:00:00 AM,7/10/2020 12:00:00 AM,2,2,1,342.5213,,,,,,2020,2186240.57421875,7516.04467008558
21618,2020,CA,CDF,SCU,CREWS,00004686,7/5/2020 12:00:00 AM,7/15/2020 12:00:00 AM,8,2,1,5513.191,,,,,,2020,35060829.5039063,45170.9785570476
21619,2020,CA,CDF,MVU,VOLCANO,00012575,8/20/2020 12:00:00 AM,8/22/2020 12:00:00 AM,9,1,1,46.38861,,,,,,2020,270454.58203125,2163.21152725135
21620,2020,CA,CDF,MVU,BORDER 7,00008316,6/11/2020 12:00:00 AM,6/13/2020 12:00:00 AM,14,1,1,70.65142,,,,,,2020,403717.03125,2918.53237968823
21621,2020,CA,CDF,MVU,SKYLINE 3,00008307,6/11/2020 12:00:00 AM,6/14/2020 12:00:00 AM,14,1,1,79.95433,,,,,,2020,458460.96875,4983.22669013041
21622,2020,CA,CDF,MVU,WILLOWS,00019271,12/2/2020 12:00:00 AM,12/3/2020 12:00:00 AM,14,1,1,58.15114,,,,,,2020,333622.3046875,4342.90269667345
21623,2020,CA,CDF,MVU,BORDER 11,00011169,7/28/2020 12:00:00 AM,7/30/2020 12:00:00 AM,14,1,1,59.76928,,,,,,2020,341525.91015625,4060.84130397682
21624,2020,CA,CDF,RRU,AIRPORT,00154602,12/1/2020 12:00:00 AM,12/13/2020 12:00:00 AM,14,2,1,1085.7,,,,,,2020,6394320.5859375,21111.0757464018
21626,2020,CA,CDF,RRU,CASINO,00088099,7/13/2020 12:00:00 AM,7/13/2020 12:00:00 AM,7,7,1,91.579,,,,,,2020,534893.16796875,3965.86275362473
21627,2020,CA,CDF,RRU,INDIAN,00079585,6/30/2020 12:00:00 AM,6/30/2020 12:00:00 AM,14,1,1,59.73152,,,,,,2020,349042.78125,3773.59935198116
21628,2020,CA,CDF,RRU,SANDERSON,00160421,12/13/2020 12:00:00 AM,12/14/2020 12:00:00 AM,4,7,1,1954.651,,,,,,2020,11511422.7382813,19690.7828535255
21629,2020,CA,CDF,RRU,SIERRA,00071265,6/8/2020 12:00:00 AM,6/8/2020 12:00:00 AM,8,1,1,39.05026,,,,,,2020,229655.66015625,6088.60631302228
21630,2020,CA,CDF,RRU,SKYLINE,00102838,8/3/2020 12:00:00 AM,8/16/2020 12:00:00 AM,14,1,1,47.93214,,,,,,2020,281870.625,3076.1779509646
21632,2020,CA,CDF,RRU,WATER,00097597,8/2/2020 12:00:00 AM,8/2/2020 12:00:00 AM,14,7,1,36.02038,,,,,,2020,212564.4765625,3032.66853725906
21633,2020,CA,CCO,LAC,EQUESTRIAN,00167541,6/8/2020 12:00:00 AM,6/9/2020 12:00:00 AM,11,1,1,83.61877,,,,,,2020,499137.76953125,3815.29825199733
21635,2020,CA,CCO,LAC,SOLEDAD,00197926,7/5/2020 12:00:00 AM,7/7/2020 12:00:00 AM,9,1,1,1525.536,,,,,,2020,9101965.32421875,23117.5582574448
21636,2020,CA,CCO,LAC,RIDGE,00222638,7/27/2020 12:00:00 AM,7/28/2020 12:00:00 AM,14,7,1,320.8393,IRWIN ID BE918A6A-BC2E-4306-B328-0EE1D9CDC9BA,,,,,2020,1928676.69140625,12353.9659255893
21637,2020,CA,CCO,LAC,CASTAIC,00228163,8/1/2020 12:00:00 AM,8/1/2020 12:00:00 AM,14,1,1,178.3116,,,,,,2020,1066001.359375,6079.35151358337
21639,2020,CA,CCO,LAC,WEST,00181840,6/21/2020 12:00:00 AM,6/21/2020 12:00:00 AM,14,1,1,46.83757,,,,,,2020,281528.85546875,2371.90873965361
21640,2020,CA,CCO,LAC,3 POINTS,00198047,7/5/2020 12:00:00 AM,7/5/2020 12:00:00 AM,14,1,1,11.78609,,,,,,2020,70801.65234375,1043.06249914957
21641,2020,CA,USF,ANF,BOBCAT,00003687,9/6/2020 12:00:00 AM,10/19/2020 12:00:00 AM,14,7,1,115998,56C3E0AE-98EF-4433-863D-23A5DFF3D0C2,,,,,2020,690091830.25,433313.073884562
21643,2020,CA,CCO,LAC,JOHNSON,00259152,8/28/2020 12:00:00 AM,8/29/2020 12:00:00 AM,10,1,1,291.9492,,,,,,2020,1750755.3046875,7290.87199216327
21644,2020,CA,CCO,LAC,QUAIL,00306071,10/9/2020 12:00:00 AM,10/9/2020 12:00:00 AM,5,1,1,12.85847,,,,,,2020,77284.2890625,1617.63837654305
21645,2020,CA,CCO,LAC,RAYBURN,00252458,8/22/2020 12:00:00 AM,8/22/2020 12:00:00 AM,14,1,1,12.39058,,,,,,2020,74128.78125,1417.42955084624
21646,2020,CA,CCO,LAC,ACTON,00293564,9/28/2020 12:00:00 AM,9/28/2020 12:00:00 AM,9,1,1,13.84105,,,,,,2020,82643.65625,1485.44842318222
21647,2020,CA,CCO,LAC,SAN DIMAS,00355402,11/6/2020 12:00:00 AM,11/6/2020 12:00:00 AM,7,7,1,128.1708,,,,,,2020,759180.5546875,3681.25802473587
21648,2020,CA,CDF,BEU,AIRLINE,00006361,12/25/2020 12:00:00 AM,12/25/2020 12:00:00 AM,7,1,1,62.40783,"Brush or brush-and-grass mixture fire
",,,,,2020,388882.09375,5360.40790455591
21649,2020,CA,CDF,LNU,HILL,00011673,7/24/2020 12:00:00 AM,7/24/2020 12:00:00 AM,10,6,1,139.1295,Matt Maxwell,,,,,2020,934300.1640625,4013.6961650726
21650,2020,CA,CDF,LNU,BRIM,00011354,7/19/2020 12:00:00 AM,7/19/2020 12:00:00 AM,9,6,1,21.9246,Dennis Lange,,,,,2020,147766.66796875,2296.01738970867
21651,2020,CA,CDF,LNU,SITES,00012277,8/2/2020 12:00:00 AM,8/2/2020 12:00:00 AM,14,1,1,569.5134,Jason Brown,,,,,2020,3854750.73828125,8133.10536119464
21652,2020,CA,CDF,LNU,POPE,00017668,10/23/2020 12:00:00 AM,10/23/2020 12:00:00 AM,10,6,1,64.28315,Marc Hottendorf,,,,,2020,426249.77734375,3286.3262971715
21653,2020,CA,CDF,LNU,LYONS,00016978,10/13/2020 12:00:00 AM,10/13/2020 12:00:00 AM,10,6,1,25.58551,Steve Hansen,,,,,2020,172188.10546875,2419.23386339273
21654,2020,CA,CDF,LNU,SALT,00016501,10/5/2020 12:00:00 AM,10/5/2020 12:00:00 AM,10,6,1,86.66375,Carrie Pell,,,,,2020,576695.59765625,4835.89632302339
21655,2020,CA,CDF,LNU,CATHOLIC,00014325,9/1/2020 12:00:00 AM,9/1/2020 12:00:00 AM,10,6,1,22.23492,Rion Allbaugh,,,,,2020,149261.95703125,1451.68020997394
21656,2020,CA,CDF,LNU,URSULINE,00015761,9/21/2020 12:00:00 AM,9/21/2020 12:00:00 AM,2,6,1,11.93184,Brion Borba,,,,,2020,78948.84765625,1614.56973556699
21657,2020,CA,CDF,LNU,SIERRA,00007631,5/24/2020 12:00:00 AM,5/24/2020 12:00:00 AM,10,6,1,17.90481,Scott Weese,,,,,2020,117854.65234375,1821.15477228767
21658,2020,CA,CDF,LNU,STAGE,00015702,9/23/2020 12:00:00 AM,9/23/2020 12:00:00 AM,11,6,1,26.56782,Scott Weese,,,,,2020,174493.51171875,2879.0217080729
21659,2020,CA,CDF,LNU,INDIAN,00014015,8/26/2020 12:00:00 AM,8/26/2020 12:00:00 AM,14,1,1,20.42734,John Wilson,,,,,2020,137415.95703125,2058.55238679748
21660,2020,CA,CDF,LNU,KIRKLAND,00011819,7/27/2020 12:00:00 AM,7/27/2020 12:00:00 AM,11,6,1,21.10397,Kole Oliver,,,,,2020,138551.109375,1836.36067022308
21661,2020,CA,CDF,LNU,PARISH,00009816,6/27/2020 12:00:00 AM,6/27/2020 12:00:00 AM,14,6,1,57.63135,Jordan Haley,,,,,2020,377416.69921875,3209.25136076177
21662,2020,CA,CDF,LNU,CACHE,00010508,7/6/2020 12:00:00 AM,7/6/2020 12:00:00 AM,4,6,1,44.79775,Zach Cartee,,,,,2020,298307.8203125,2862.17747320788
21663,2020,CA,CDF,LNU,MOUNTAIN,00009134,6/17/2020 12:00:00 AM,6/17/2020 12:00:00 AM,11,6,1,28.20186,Shannon Tompson,,,,,2020,185579.5703125,2577.97804933996
21664,2020,CA,CDF,LNU,MEYERS,00013481,8/17/2020 12:00:00 AM,9/2/2020 12:00:00 AM,1,7,1,2360.251,,LNU LIGHTNING COMPLEX,00013407,,,2020,15621426.3203125,22388.5020060292
21665,2020,CA,CDF,LNU,WALBRIDGE,00013407,8/17/2020 12:00:00 AM,9/11/2020 12:00:00 AM,1,7,1,55208.94,,LNU LIGHTNING COMPLEX,00013407,,,2020,366514226.371094,157572.908253266
21666,2020,CA,CDF,LNU,HENNESSEY,00013337,8/17/2020 12:00:00 AM,9/16/2020 12:00:00 AM,1,7,1,305351.9,,LNU LIGHTNING COMPLEX,00013407,,,2020,2027266568.11719,1008834.88444174
21667,2020,CA,CDF,LNU,GLASS,00015497,9/27/2020 12:00:00 AM,10/20/2020 12:00:00 AM,14,7,1,67484.41,J. Baldwin,,,,,2020,447043238.957031,272074.173454487
21668,2020,CA,CDF,LNU,QUAIL,00008419,6/6/2020 12:00:00 AM,6/18/2020 12:00:00 AM,14,7,1,1841,J. Baldwin,,,,,2020,12174059.359375,16855.239545447
21669,2020,CA,CDF,LNU,LAKEVILLE,00008347,6/5/2020 12:00:00 AM,6/5/2020 12:00:00 AM,2,6,1,159.6805,Brandon Bertolino,,,,,2020,1048803.6953125,4456.87791627852
21670,2020,CA,CDF,LNU,DUNFIELD,00004174,3/13/2020 12:00:00 AM,3/13/2020 12:00:00 AM,5,6,1,21.91274,Robert Tooker,,,,,2020,150780.51953125,1856.85693245878
21671,2020,CA,CDF,LNU,SPANISH,00007631,5/24/2020 12:00:00 AM,5/24/2020 12:00:00 AM,2,6,1,17.29441,Brandon Bertolino,,,,,2020,115108.828125,1342.05006595342
21672,2020,CA,CCO,MRN,DEVILS GULCH,00002033,8/16/2020 12:00:00 AM,8/16/2020 12:00:00 AM,1,1,1,16.94518,,,,,,2020,110702.9921875,2153.50282067009
21673,2020,CA,DOD,MCP,INDIA,00001474,6/9/2020 12:00:00 AM,6/14/2020 12:00:00 AM,9,8,1,959.2821,,,,,,2020,5579077.5,15945.7034434688
21674,2020,CA,USF,INF,IRIS,00001585,7/21/2020 12:00:00 AM,8/4/2020 12:00:00 AM,1,8,1,124.9983,2F06765D-5AE8-4BD0-AD8D-CACC59631D84,,,,,2020,805416.37109375,10749.2026996505
21675,2020,CA,USF,MDF,DALTON ,00000498,7/23/2020 12:00:00 AM,8/15/2020 12:00:00 AM,1,3,1,1367.078,9F9E1BE4-BE1A-4A44-AE9B-D38B9F4364C2,,,,,2020,9939544.83984375,23649.397210532
21676,2020,CA,USF,MDF,ALLEN,00000470,7/21/2020 12:00:00 AM,8/27/2020 12:00:00 AM,1,3,1,1034.795,A7920665-A4BB-47FA-871C-976D3213AB40,,,,,2020,7439245.47265625,19543.3077463598
21677,2020,CA,USF,INF,BEACH,00002140,8/16/2020 12:00:00 AM,8/27/2020 12:00:00 AM,1,7,1,3668.429,61092DF2-2505-4B5D-8CC5-D1896138C918,,,,,2020,23903367.40625,33018.521244009
21678,2020,CA,USF,TNF,LOYALTON,00001600,8/14/2020 12:00:00 AM,8/27/2020 12:00:00 AM,1,8,1,46720.91,0896AFFE-7839-40D4-BA6D-407F47E4CAA6,,,,,2020,319860110.5625,132036.550482008
21679,2020,CA,USF,PNF,SHEEP,00001299,8/17/2020 12:00:00 AM,9/7/2020 12:00:00 AM,1,7,1,29541.14,FB31F965-B88D-4C84-8B88-3241F38187CC,,,,,2020,205912404.46875,123134.86978424
21680,2020,CA,USF,LPF,DOLAN,00002428,8/18/2020 12:00:00 AM,12/31/2020 12:00:00 AM,14,7,1,124527.4,F0A60F88-D1D5-4D86-8105-A3A06456B357,,,,,2020,772950527.878906,255261.397082853
21681,2020,CA,USF,KNF,FOX,00007241,9/14/2020 12:00:00 AM,9/28/2020 12:00:00 AM,4,3,1,2027.554,C0DD9C3E-2CC6-486F-BA0B-2384310B0DF0,,,,,2020,14524107.9726563,35565.7575078034
21682,2020,CA,USF,SQF,SHOTGUN,00002543,8/19/2020 12:00:00 AM,1/4/2021 12:00:00 AM,1,3,1,840.8506,74F9525D-3F74-4353-87F1-94C819988153,,,,,2020,5256307.85546875,23325.4713101722
21683,2020,CA,USF,PNF,NORTH COMPLEX,00001308,8/17/2020 12:00:00 AM,12/3/2020 12:00:00 AM,1,1,1,318797.3,76D31198-0DB2-4ED3-8A95-85F24964E547,NORTH COMPLEX,00001308,,,2020,2183903306.8125,515161.140670983
21684,2020,CA,USF,SQF,CASTLE,00002541,8/19/2020 12:00:00 AM,1/4/2021 12:00:00 AM,1,7,1,170647.9,4CE00061-B897-49DC-8839-D08E040FF65D,,,,,2020,1063135639.72266,897716.760534046
21685,2020,CA,USF,ENF,FORK,00027219,9/8/2020 12:00:00 AM,11/8/2020 12:00:00 AM,14,7,1,1668.45,D1A5A79C-0354-4C70-83EA-9A0F37488850,,,,,2020,11191288.7734375,27875.0337976843
21686,2020,CA,USF,LPF,COLEMAN,00003161,10/18/2020 12:00:00 AM,11/15/2020 12:00:00 AM,14,8,1,562.9138,DB0B9472-74B9-4D89-8E78-A792C26FE4F2,,,,,2020,3497453.7734375,14566.2435185305
21687,2020,CA,USF,ENF,POINT,00032344,10/26/2020 12:00:00 AM,11/5/2020 12:00:00 AM,14,8,1,93.22421,B58493C4-C2CA-495A-BCC7-1552EDE5632C,,,,,2020,625576.89453125,5586.63644554099
21688,2020,CA,USF,SNF,CREEK,00001391,9/4/2020 12:00:00 AM,12/24/2020 12:00:00 AM,14,8,1,379842.4,33CBB9DC-6983-4F47-B821-9C9A6CAC381D,,,,,2020,2435747263.73438,1030210.52228472
21690,2020,CA,USF,SHF,BALD,00001124,7/28/2020 12:00:00 AM,8/1/2020 12:00:00 AM,1,6,1,17.9241,7CDE526C-9BA8-4661-B0E6-E2387CA3B631,,,,,2020,127838.66015625,1380.62054761722
21691,2020,CA,USF,SHF,BRIDGE,00001116,7/27/2020 12:00:00 AM,7/28/2020 12:00:00 AM,1,6,1,14.58706,E8AC96E1-CEDD-4227-A969-EE0860404C8A,,,,,2020,103093.44140625,1611.80841865329
21692,2020,CA,USF,PNF,IRON,00001284,8/17/2020 12:00:00 AM,8/22/2020 12:00:00 AM,1,7,1,37.90358,CE885535-6801-4E85-BDB2-FB9FFE8AA4BB,,,,,2020,262137.03125,2710.74088527962
21693,2020,CA,USF,SNF,BULLFROG,00001402,9/8/2020 12:00:00 AM,11/9/2020 12:00:00 AM,14,7,1,654.6398,0DF1645C-5A67-4734-89A6-172330D04945,,,,,2020,4175193.84765625,10191.6384606484
21694,2020,CA,USF,SHF,FLAT,00000910,6/30/2020 12:00:00 AM,8/22/2020 12:00:00 AM,10,7,1,62.04057,77C123FA-8E93-4B06-A946-5B97840748E4,,,,,2020,438504.7578125,4750.31909226175
21695,2020,CA,USF,KNF,DEVIL,00007084,9/9/2020 12:00:00 AM,,14,7,1,8871.938,C99607D1-B1D4-4FE3-9B28-36C315AC4306,,,,,2020,64904831.3125,108856.594837955
21696,2020,CA,USF,PNF,DAVIS 3,00001529,9/9/2020 12:00:00 AM,9/9/2020 12:00:00 AM,7,1,1,11.43486,89084B92-9F95-4DA8-BC63-60272876A7DD,,,,,2020,78674.23046875,1866.90767195063
21697,2020,CA,USF,SHF,SPRING,00001270,8/17/2020 12:00:00 AM,8/27/2020 12:00:00 AM,1,6,1,228.8344,D9DBC051-7C60-4358-9E97-95416B68505E,,,,,2020,1601273.64453125,5181.59324176875
21698,2020,CA,USF,SHF,PINE,00001120,7/28/2020 12:00:00 AM,7/30/2020 12:00:00 AM,1,7,1,11.31372,082F5C5D-4474-4F48-BB68-6C7CC61EDE68,,,,,2020,80661.515625,1486.61816907728
21699,2020,CA,USF,PNF,FEATHER,00001217,8/13/2020 12:00:00 AM,8/17/2020 12:00:00 AM,2,1,1,39.70483,725CB3C8-884B-4891-B4B7-10E50A7D488B,,,,,2020,271903.359375,5203.51892826598
21700,2020,CA,BIA,HIA,MP 21,00000046,7/20/2020 12:00:00 AM,,14,8,1,93.0484,B50613CA-5644-4EED-B93B-64750EDB90C6,,,,,2020,665132.99609375,6223.19517528885
21702,2020,CA,USF,SHF,GIBSON,00001029,7/19/2020 12:00:00 AM,7/20/2020 12:00:00 AM,9,8,1,41.67092,833D5E28-A09F-40AE-AEE3-736DC278B503,,,,,2020,296706.41015625,3394.082272065
21703,2020,CA,USF,SHF,HOBO,00001376,9/1/2020 12:00:00 AM,9/10/2020 12:00:00 AM,11,8,1,413.5251,772CF11E-1F1E-4388-8F2A-17FB5ACA53EA,,,,,2020,2926304.91796875,10122.1959121227
21704,2020,CA,USF,SHF,HARRIS,00000545,5/11/2020 12:00:00 AM,5/11/2020 12:00:00 AM,2,6,1,10.61657,FE860B69-5999-408E-A3AC-4D48908C0C5A,,,,,2020,76484.9765625,1092.24649005035
21705,2020,CA,USF,STF,QUARTER,00000970,6/20/2020 12:00:00 AM,7/2/2020 12:00:00 AM,14,1,1,11.58482,2B11FA90-FC28-4EFA-A3AB-2856032B3993,,,,,2020,75798.24609375,2009.12333858213
21706,2020,CA,USF,PNF,ADAMS,00000976,7/26/2020 12:00:00 AM,7/31/2020 12:00:00 AM,1,2,1,901.6728,2CC6120E-41E4-4BB6-817A-F99205B1ECB0,,,,,2020,6213201.703125,14572.3653122299
21707,2020,CA,USF,KNF,SLATER,00007035,9/8/2020 12:00:00 AM,12/12/2020 12:00:00 AM,14,3,1,157429.9,24CDAB5C-7832-4546-BD05-15CC702A0326,,,,,2020,1152491339.65625,580102.551891632
21708,2020,CA,BIA,HIA,JONES POINT,00000068,8/8/2020 12:00:00 AM,,14,8,1,136.5928,FC923CED-350C-452D-BC52-A87144539282,,,,,2020,972429.71484375,6422.52573768249
21709,2020,CA,USF,PNF,COPPER,00001331,8/18/2020 12:00:00 AM,8/22/2020 12:00:00 AM,1,7,1,54.70824,0A58B53E-6401-419C-9AB7-EA18B822EF02,,,,,2020,379644,4405.75499741744
21710,2020,CA,USF,PNF,BIRD,00000895,7/21/2020 12:00:00 AM,7/23/2020 12:00:00 AM,1,1,1,25.04811,4841CD0B-D1AE-4489-9C20-B49126D14716,,,,,2020,173300.7734375,2078.42295439814
21711,2020,CA,USF,SHF,BROCK,00000699,6/4/2020 12:00:00 AM,6/6/2020 12:00:00 AM,1,6,1,14.98823,97F7909D-6756-4112-9CA8-13C9B1382429,,,,,2020,106066.84375,1875.80885943171
21712,2020,CA,USF,MNF,BASEBALL,00000144,2/25/2020 12:00:00 AM,3/3/2020 12:00:00 AM,18,8,1,215.5255,F5F75E09-2582-4A05-99C2-E8395888D091,,,,,2020,1477447.48828125,7197.50481941087
21713,2020,CA,USF,LPF,RIDGE,00001476,6/17/2020 12:00:00 AM,6/20/2020 12:00:00 AM,10,7,1,82.71301,10FF2369-996F-44CB-99DB-C0D44476E4EE,,,,,2020,511365.8203125,4049.04263833323
21714,2020,CA,USF,STF,BELL,00001581,7/28/2020 12:00:00 AM,,1,1,1,44.9006,E943F585-FBCE-4DD4-97FA-743E3198FCDA,,,,,2020,294576.66015625,6226.61187719424
21715,2020,CA,USF,BDF,BROOK,00011349,7/29/2020 12:00:00 AM,8/1/2020 12:00:00 AM,9,8,1,183.2128,230AFFAE-11AA-4B20-898B-E826A1A379EF,,,,,2020,1088039.62109375,7953.74230629763
21716,2020,CA,USF,ANF,LAKE,00003273,8/12/2020 12:00:00 AM,8/30/2020 12:00:00 AM,14,7,1,30999.4,"IRWINID BD5901D9-C99A-45CB-B799-F1CAD5F3EA4B,",,,,,2020,185934914.699219,117870.197834675
21717,2020,CA,USF,ANF,RANCH2,00003289,8/13/2020 12:00:00 AM,10/1/2020 12:00:00 AM,14,7,1,4119.205,D3F5D9A5-75C8-4650-87CD-9C3E1051802D LACO # 241258,,,,,2020,24427703.4960938,36629.8506997617
21718,2020,CA,USF,CNF,VALLEY,00002833,9/5/2020 12:00:00 AM,9/24/2020 12:00:00 AM,14,3,1,16389.54,A55E40C0-7692-40CD-95ED-113D7936B7F7,,,,,2020,94002681.0507813,112779.788219773
21719,2020,CA,USF,ANF,MARTINDALE,00003943,9/28/2020 12:00:00 AM,9/29/2020 12:00:00 AM,14,3,1,233.3453,659B5A6A-A82D-45BF-979A-28A483CD36DB,,,,,2020,1395509.25,6201.77762494024
21720,2020,CA,USF,BDF,MOUNT R,00009765,7/3/2020 12:00:00 AM,7/6/2020 12:00:00 AM,2,1,1,61.77013,84B83EB3-38A8-42D7-A833-1C1770ADC57E,,,,,2020,366166.05078125,5096.23288232801
21721,2020,CA,USF,BDF,ADOBE,00006566,5/7/2020 12:00:00 AM,5/7/2020 12:00:00 AM,4,8,1,15.18358,8AB1359D-E7B1-419C-A71F-481717A12B9E,,,,,2020,89918.67578125,1308.53025421883
21722,2020,CA,USF,BDF,KENWOOD,00011178,7/26/2020 12:00:00 AM,7/26/2020 12:00:00 AM,9,6,1,10.37327,081A5BD5-13D9-4A82-9099-267FA45AB378,,,,,2020,61594.26171875,996.947081589053
